id,algo,vertices,layer,fan,disRate,percNeg,cpMult,effort,time
534,RS,50,10,2,20,20,2,1287,"0,01561903954"
535,SAA,50,10,2,20,20,2,685,"0,00802373886"
536,HS,50,10,2,20,20,2,282,"0,00801920891"
537,RS,50,10,2,20,20,2,402,0
538,SAA,50,10,2,20,20,2,485,"0,00801825523"
539,HS,50,10,2,20,20,2,257,0
540,RS,50,10,2,20,20,2,305,"0,00804924965"
541,SAA,50,10,2,20,40,1,586,"0,01002693176"
542,HS,50,10,2,20,40,1,368,0
543,RS,50,10,2,20,40,1,955,0
544,SAA,50,10,2,20,40,1,597,0
545,HS,50,10,2,20,40,1,459,"0,01011657715"
546,RS,50,10,2,20,40,1,1002,"0,0100774765"
547,SAA,50,10,2,20,40,1,1135,"0,02011990547"
548,HS,50,10,2,20,40,1,849,"0,008051157"
549,RS,50,10,2,20,40,1,1499,"0,00801682472"
550,SAA,50,10,2,20,40,1,1251,"0,01508665085"
551,HS,50,10,2,20,40,1,774,0
552,RS,50,10,2,20,40,1,1217,0
553,SAA,50,10,2,20,40,1,1423,"0,01825523376"
554,HS,50,10,2,20,40,1,1024,0
555,RS,50,10,2,20,40,1,3330,"0,02008867264"
556,SAA,50,10,2,20,40,1,1566,"0,0170750618"
557,HS,50,10,2,20,40,1,958,"0,00802898407"
558,RS,50,10,2,20,40,1,3030,"0,03818178177"
559,SAA,50,10,2,20,40,1,990,"0,00801920891"
560,HS,50,10,2,20,40,1,642,0
561,RS,50,10,2,20,40,1,1302,"0,01003241539"
562,SAA,50,10,2,20,40,1,460,"0,00800538063"
563,HS,50,10,2,20,40,1,326,0
564,RS,50,10,2,20,40,1,1217,"0,00801038742"
565,SAA,50,10,2,20,40,1,1182,0
566,HS,50,10,2,20,40,1,847,"0,01007175446"
567,RS,50,10,2,20,40,1,2165,"0,01205468178"
568,SAA,50,10,2,20,40,1,882,"0,01008343697"
569,HS,50,10,2,20,40,1,545,"0,00299143791"
570,RS,50,10,2,20,40,1,1614,"0,02019190788"
571,SAA,50,10,2,20,40,2,654,"0,01004290581"
572,HS,50,10,2,20,40,2,449,"0,00804328918"
573,RS,50,10,2,20,40,2,876,"0,01214003563"
574,SAA,50,10,2,20,40,2,1127,"0,01004862785"
575,HS,50,10,2,20,40,2,677,"0,00802540779"
576,RS,50,10,2,20,40,2,2589,"0,01002860069"
577,SAA,50,10,2,20,40,2,755,0
578,HS,50,10,2,20,40,2,531,"0,00805640221"
579,RS,50,10,2,20,40,2,1505,"0,01003241539"
580,SAA,50,10,2,20,40,2,906,"0,01011252403"
581,HS,50,10,2,20,40,2,675,0
582,RS,50,10,2,20,40,2,2286,"0,01205229759"
583,SAA,50,10,2,20,40,2,715,"0,01006269455"
584,HS,50,10,2,20,40,2,502,"0,01010251045"
585,RS,50,10,2,20,40,2,823,0
586,SAA,50,10,2,20,40,2,349,0
587,HS,50,10,2,20,40,2,219,0
588,RS,50,10,2,20,40,2,593,"0,01010227203"
589,SAA,50,10,2,20,40,2,1428,"0,02010703087"
590,HS,50,10,2,20,40,2,1056,"0,008020401"
591,RS,50,10,2,20,40,2,3911,"0,02015137672"
592,SAA,50,10,2,20,40,2,1205,"0,01002430916"
593,HS,50,10,2,20,40,2,753,"0,01002955437"
594,RS,50,10,2,20,40,2,806,"0,01003956795"
595,SAA,50,10,2,20,40,2,1017,"0,0100569725"
596,HS,50,10,2,20,40,2,649,"0,00201106071"
597,RS,50,10,2,20,40,2,1363,"0,01007461548"
598,SAA,50,10,2,20,40,2,1029,0
599,HS,50,10,2,20,40,2,788,"0,01002883911"
600,RS,50,10,2,20,40,2,2139,"0,01002168655"
601,SAA,50,10,2,20,60,1,1218,"0,00997424126"
602,HS,50,10,2,20,60,1,941,"0,00803279877"
603,RS,50,10,2,20,60,1,4896,"0,03215241432"
604,SAA,50,10,2,20,60,1,1420,"0,0100235939"
605,HS,50,10,2,20,60,1,1131,"0,01003742218"
606,RS,50,10,2,20,60,1,4474,"0,03015589714"
607,SAA,50,10,2,20,60,1,1274,"0,01006650925"
608,HS,50,10,2,20,60,1,994,"0,01009607315"
609,RS,50,10,2,20,60,1,3272,"0,02008676529"
610,SAA,50,10,2,20,60,1,1063,"0,00805282593"
611,HS,50,10,2,20,60,1,949,"0,010024786"
612,RS,50,10,2,20,60,1,1608,"0,01005148888"
613,SAA,50,10,2,20,60,1,1234,"0,00804686546"
614,HS,50,10,2,20,60,1,1000,"0,01003074646"
615,RS,50,10,2,20,60,1,3198,"0,01211357117"
616,SAA,50,10,2,20,60,1,1609,"0,01004838943"
617,HS,50,10,2,20,60,1,1404,"0,01806378365"
618,RS,50,10,2,20,60,1,3617,"0,02007079124"
619,SAA,50,10,2,20,60,1,1340,0
620,HS,50,10,2,20,60,1,1132,"0,01006531715"
621,RS,50,10,2,20,60,1,3360,"0,0301220417"
622,SAA,50,10,2,20,60,1,1421,"0,01808834076"
623,HS,50,10,2,20,60,1,1152,"0,01006865501"
624,RS,50,10,2,20,60,1,2475,"0,01203775406"
625,SAA,50,10,2,20,60,1,1302,"0,01002430916"
626,HS,50,10,2,20,60,1,1024,"0,00804162025"
627,RS,50,10,2,20,60,1,2743,"0,02211594582"
628,SAA,50,10,2,20,60,1,1159,0
629,HS,50,10,2,20,60,1,957,"0,00972437859"
630,RS,50,10,2,20,60,1,3130,"0,01805949211"
631,SAA,50,10,2,20,60,2,1153,"0,00201010704"
632,HS,50,10,2,20,60,2,930,0
633,RS,50,10,2,20,60,2,3150,"0,04070544243"
634,SAA,50,10,2,20,60,2,1479,"0,01005101204"
635,HS,50,10,2,20,60,2,1342,"0,0180709362"
636,RS,50,10,2,20,60,2,5349,"0,04014229774"
637,SAA,50,10,2,20,60,2,1787,"0,01006937027"
638,HS,50,10,2,20,60,2,1436,"0,00802206993"
639,RS,50,10,2,20,60,2,4396,"0,02810883522"
640,SAA,50,10,2,20,60,2,1486,"0,01210331917"
641,HS,50,10,2,20,60,2,1249,"0,00203680992"
642,RS,50,10,2,20,60,2,6666,"0,05025863647"
643,SAA,50,10,2,20,60,2,1528,"0,01002407074"
644,HS,50,10,2,20,60,2,1099,"0,00200939178"
645,RS,50,10,2,20,60,2,2484,"0,02214479446"
646,SAA,50,10,2,20,60,2,1189,"0,0120639801"
647,HS,50,10,2,20,60,2,1052,"0,01003456116"
648,RS,50,10,2,20,60,2,4376,"0,04028201103"
649,SAA,50,10,2,20,60,2,1640,"0,01005458832"
650,HS,50,10,2,20,60,2,1200,"0,00201368332"
651,RS,50,10,2,20,60,2,2336,"0,01804733276"
652,SAA,50,10,2,20,60,2,1894,"0,0200688839"
653,HS,50,10,2,20,60,2,1278,"0,00804042816"
654,RS,50,10,2,20,60,2,3096,"0,01204872131"
655,SAA,50,10,2,20,60,2,1378,"0,00807356834"
656,HS,50,10,2,20,60,2,1165,0
657,RS,50,10,2,20,60,2,2482,"0,01805591583"
658,SAA,50,10,2,20,60,2,1366,0
659,HS,50,10,2,20,60,2,1164,"0,01203036308"
660,RS,50,10,2,20,60,2,5857,"0,04830026627"
661,SAA,50,10,2,20,80,1,1636,"0,01004481316"
662,HS,50,10,2,20,80,1,1390,"0,01008439064"
663,RS,50,10,2,20,80,1,3017,"0,02610397339"
664,SAA,50,10,2,20,80,1,1769,"0,01002764702"
665,HS,50,10,2,20,80,1,1635,"0,01008033752"
666,RS,50,10,2,20,80,1,5766,"0,06021285057"
667,SAA,50,10,2,20,80,1,1236,"0,00201034546"
668,HS,50,10,2,20,80,1,1060,0
669,RS,50,10,2,20,80,1,2726,"0,03015995026"
670,SAA,50,10,2,20,80,1,1670,"0,01007390022"
671,HS,50,10,2,20,80,1,1528,"0,01002907753"
672,RS,50,10,2,20,80,1,5569,"0,04024362564"
673,SAA,50,10,2,20,80,1,1871,"0,01002693176"
674,HS,50,10,2,20,80,1,1505,"0,01002526283"
675,RS,50,10,2,20,80,1,6785,"0,04215693474"
676,SAA,50,10,2,20,80,1,2018,"0,02018022537"
677,HS,50,10,2,20,80,1,1482,"0,01203274727"
678,RS,50,10,2,20,80,1,6659,"0,06041646004"
679,SAA,50,10,2,20,80,1,1883,"0,01511621475"
680,HS,50,10,2,20,80,1,1707,"0,01004695892"
681,RS,50,10,2,20,80,1,7453,"0,06035685539"
682,SAA,50,10,2,20,80,1,1494,"0,0121486187"
683,HS,50,10,2,20,80,1,1381,"0,01005673409"
684,RS,50,10,2,20,80,1,3892,"0,02206850052"
685,SAA,50,10,2,20,80,1,1661,"0,01003479958"
686,HS,50,10,2,20,80,1,1494,"0,00803661346"
687,RS,50,10,2,20,80,1,3686,"0,03221130371"
688,SAA,50,10,2,20,80,1,1477,"0,01005196571"
689,HS,50,10,2,20,80,1,1272,"0,00201511383"
690,RS,50,10,2,20,80,1,3766,"0,02206087112"
691,SAA,50,10,2,20,80,2,1462,0
692,HS,50,10,2,20,80,2,1329,"0,01002788544"
693,RS,50,10,2,20,80,2,8261,"0,06239485741"
694,SAA,50,10,2,20,80,2,1800,"0,0100312233"
695,HS,50,10,2,20,80,2,1654,"0,01006579399"
696,RS,50,10,2,20,80,2,5800,"0,05220293999"
697,SAA,50,10,2,20,80,2,1739,"0,01002955437"
698,HS,50,10,2,20,80,2,1453,"0,00201916695"
699,RS,50,10,2,20,80,2,8634,"0,06034111977"
700,SAA,50,10,2,20,80,2,1601,"0,0201921463"
701,HS,50,10,2,20,80,2,1430,"0,01005363464"
702,RS,50,10,2,20,80,2,3560,"0,02208781242"
703,SAA,50,10,2,20,80,2,1629,"0,01105427742"
704,HS,50,10,2,20,80,2,1534,"0,01206994057"
705,RS,50,10,2,20,80,2,4229,"0,03212404251"
706,SAA,50,10,2,20,80,2,1776,"0,01052856445"
707,HS,50,10,2,20,80,2,1453,"0,00900316238"
708,RS,50,10,2,20,80,2,7276,"0,05585002899"
709,SAA,50,10,2,20,80,2,1857,"0,01695418358"
710,HS,50,10,2,20,80,2,1646,"0,006980896"
711,RS,50,10,2,20,80,2,17343,"0,1067137718"
712,SAA,50,10,2,20,80,2,1652,"0,0079805851"
713,HS,50,10,2,20,80,2,1534,"0,01296544075"
714,RS,50,10,2,20,80,2,4152,"0,03191518784"
715,SAA,50,10,2,20,80,2,1698,"0,00698161125"
716,HS,50,10,2,20,80,2,1428,"0,00398945808"
717,RS,50,10,2,20,80,2,5445,"0,03889560699"
718,SAA,50,10,2,20,80,2,1595,"0,00698065758"
719,HS,50,10,2,20,80,2,1399,"0,00698304176"
720,RS,50,10,2,20,80,2,7406,"0,06681919098"
721,SAA,50,10,3,10,0,1,119,"0,00099754333"
722,HS,50,10,3,10,0,1,52,"0,00199484825"
723,RS,50,10,3,10,0,1,52,0
724,SAA,50,10,3,10,0,1,116,"0,00199794769"
725,HS,50,10,3,10,0,1,52,0
726,RS,50,10,3,10,0,1,52,0
727,SAA,50,10,3,10,0,1,126,"0,00199460983"
728,HS,50,10,3,10,0,1,52,"0,00099730492"
729,RS,50,10,3,10,0,1,52,"0,00099754333"
730,SAA,50,10,3,10,0,1,117,"0,00199627876"
731,HS,50,10,3,10,0,1,52,"0,00099754333"
732,RS,50,10,3,10,0,1,52,0
733,SAA,50,10,3,10,0,1,136,0
734,HS,50,10,3,10,0,1,52,0
735,RS,50,10,3,10,0,1,52,0
736,SAA,50,10,3,10,0,1,128,0
737,HS,50,10,3,10,0,1,52,0
738,RS,50,10,3,10,0,1,52,0
739,SAA,50,10,3,10,0,1,127,0
740,HS,50,10,3,10,0,1,52,0
741,RS,50,10,3,10,0,1,52,0
742,SAA,50,10,3,10,0,1,153,0
743,HS,50,10,3,10,0,1,52,0
744,RS,50,10,3,10,0,1,52,0
745,SAA,50,10,3,10,0,1,118,0
746,HS,50,10,3,10,0,1,52,0
747,RS,50,10,3,10,0,1,52,0
748,SAA,50,10,3,10,0,1,117,"0,0020108223"
749,HS,50,10,3,10,0,1,52,0
750,RS,50,10,3,10,0,1,52,0
751,SAA,50,5,2,10,0,1,95,"0,00802230835"
752,HS,50,5,2,10,0,1,52,0
753,RS,50,5,2,10,0,1,52,0
754,SAA,50,5,2,10,0,1,108,"0,00801515579"
755,HS,50,5,2,10,0,1,52,0
756,RS,50,5,2,10,0,1,52,0
757,SAA,50,5,2,10,0,1,102,"0,00202560425"
758,HS,50,5,2,10,0,1,52,0
759,RS,50,5,2,10,0,1,52,0
760,SAA,50,5,2,10,0,1,95,0
761,HS,50,5,2,10,0,1,52,0
762,RS,50,5,2,10,0,1,52,0
763,SAA,50,5,2,10,0,1,93,0
764,HS,50,5,2,10,0,1,52,"0,00201892853"
765,RS,50,5,2,10,0,1,52,0
766,SAA,50,5,2,10,0,1,100,"0,0009970665"
767,HS,50,5,2,10,0,1,52,0
768,RS,50,5,2,10,0,1,52,0
769,SAA,50,5,2,10,0,1,101,0
770,HS,50,5,2,10,0,1,52,0
771,RS,50,5,2,10,0,1,52,0
772,SAA,50,5,2,10,0,1,85,"0,00099754333"
773,HS,50,5,2,10,0,1,52,"0,0009970665"
774,RS,50,5,2,10,0,1,52,"0,00099515915"
775,SAA,50,5,2,10,0,1,90,"0,0039908886"
776,HS,50,5,2,10,0,1,52,0
777,RS,50,5,2,10,0,1,52,0
778,SAA,50,5,2,10,0,1,94,"0,00298643112"
779,HS,50,5,2,10,0,1,52,"0,00099730492"
780,RS,50,5,2,10,0,1,52,0
781,SAA,50,5,2,10,0,2,94,"0,00099778175"
782,HS,50,5,2,10,0,2,52,0
783,RS,50,5,2,10,0,2,52,"0,0009970665"
784,SAA,50,5,2,10,0,2,95,"0,00099825859"
785,HS,50,5,2,10,0,2,52,"0,00099778175"
786,RS,50,5,2,10,0,2,52,0
787,SAA,50,5,2,10,0,2,111,"0,00299048424"
788,HS,50,5,2,10,0,2,52,0
789,RS,50,5,2,10,0,2,52,0
790,SAA,50,5,2,10,0,2,98,"0,00099730492"
791,HS,50,5,2,10,0,2,52,"0,00099802017"
792,RS,50,5,2,10,0,2,52,0
793,SAA,50,5,2,10,0,2,98,"0,00099682808"
794,HS,50,5,2,10,0,2,52,0
795,RS,50,5,2,10,0,2,52,0
796,SAA,50,5,2,10,0,2,97,"0,00299167633"
797,HS,50,5,2,10,0,2,52,"0,00099754333"
798,RS,50,5,2,10,0,2,52,"0,0009970665"
799,SAA,50,5,2,10,0,2,98,"0,00199532509"
800,HS,50,5,2,10,0,2,52,"0,00099849701"
801,RS,50,5,2,10,0,2,52,0
802,SAA,50,5,2,10,0,2,99,"0,00099635124"
803,HS,50,5,2,10,0,2,52,"0,00198745728"
804,RS,50,5,2,10,0,2,52,"0,0009970665"
805,SAA,50,5,2,10,0,2,94,"0,00299143791"
806,HS,50,5,2,10,0,2,52,0
807,RS,50,5,2,10,0,2,52,"0,0009970665"
808,SAA,50,5,2,10,0,2,101,"0,00199532509"
809,HS,50,5,2,10,0,2,52,"0,00199913979"
810,RS,50,5,2,10,0,2,52,0
811,SAA,50,5,2,10,100,1,2220,"0,00801539421"
812,HS,50,5,2,10,100,1,2121,"0,00803613663"
813,RS,50,5,2,10,100,1,5218,"0,03010082245"
814,SAA,50,5,2,10,100,1,2227,"0,01005625725"
815,HS,50,5,2,10,100,1,2138,"0,01003813744"
816,RS,50,5,2,10,100,1,4994,"0,04226827621"
817,SAA,50,5,2,10,100,1,2141,"0,00804114342"
818,HS,50,5,2,10,100,1,2035,"0,01206159592"
819,RS,50,5,2,10,100,1,8373,"0,0724093914"
820,SAA,50,5,2,10,100,1,2264,"0,01007175446"
821,HS,50,5,2,10,100,1,2173,"0,01808547974"
822,RS,50,5,2,10,100,1,7604,"0,07026863098"
823,SAA,50,5,2,10,100,1,2218,"0,01004290581"
824,HS,50,5,2,10,100,1,2126,"0,0080139637"
825,RS,50,5,2,10,100,1,7084,"0,06027531624"
826,SAA,50,5,2,10,100,1,2193,"0,02008056641"
827,HS,50,5,2,10,100,1,2099,"0,01003837585"
828,RS,50,5,2,10,100,1,8301,"0,06031346321"
829,SAA,50,5,2,10,100,1,2123,"0,01776766777"
830,HS,50,5,2,10,100,1,2022,"0,01004886627"
831,RS,50,5,2,10,100,1,6003,"0,05021190643"
832,SAA,50,5,2,10,100,1,2199,"0,01203322411"
833,HS,50,5,2,10,100,1,2113,"0,01203727722"
834,RS,50,5,2,10,100,1,4244,"0,03811430931"
835,SAA,50,5,2,10,100,1,2191,"0,01003265381"
836,HS,50,5,2,10,100,1,2091,"0,01007342339"
837,RS,50,5,2,10,100,1,4860,"0,04040122032"
838,SAA,50,5,2,10,100,1,2306,"0,01003241539"
839,HS,50,5,2,10,100,1,2194,"0,01205730438"
840,RS,50,5,2,10,100,1,6560,"0,04123449326"
841,SAA,50,5,2,10,100,2,2211,0
842,HS,50,5,2,10,100,2,2117,"0,00803089142"
843,RS,50,5,2,10,100,2,5586,"0,0428481102"
844,SAA,50,5,2,10,100,2,2228,"0,01562190056"
845,HS,50,5,2,10,100,2,2132,"0,01562356949"
846,RS,50,5,2,10,100,2,5363,"0,06249284744"
847,SAA,50,5,2,10,100,2,2171,0
848,HS,50,5,2,10,100,2,2079,0
849,RS,50,5,2,10,100,2,7600,"0,05337023735"
850,SAA,50,5,2,10,100,2,2136,"0,01561808586"
851,HS,50,5,2,10,100,2,2042,"0,0156211853"
852,RS,50,5,2,10,100,2,5689,"0,0469379425"
853,SAA,50,5,2,10,100,2,2130,"0,01562166214"
854,HS,50,5,2,10,100,2,2043,"0,01096987724"
855,RS,50,5,2,10,100,2,4542,"0,03124308586"
856,SAA,50,5,2,10,100,2,2205,"0,01450800896"
857,HS,50,5,2,10,100,2,2102,0
858,RS,50,5,2,10,100,2,6429,"0,05337023735"
859,SAA,50,5,2,10,100,2,2207,0
860,HS,50,5,2,10,100,2,2094,"0,0156211853"
861,RS,50,5,2,10,100,2,5960,"0,05337738991"
862,SAA,50,5,2,10,100,2,2285,"0,01562070847"
863,HS,50,5,2,10,100,2,2176,"0,02212905884"
864,RS,50,5,2,10,100,2,11069,"0,08461403847"
865,SAA,50,5,2,10,100,2,2227,"0,01562595367"
866,HS,50,5,2,10,100,2,2126,"0,01562166214"
867,RS,50,5,2,10,100,2,7816,"0,0377509594"
868,SAA,50,5,2,10,100,2,2207,"0,0156211853"
869,HS,50,5,2,10,100,2,2108,0
870,RS,50,5,2,10,100,2,5031,"0,03775882721"
871,SAA,50,5,2,10,20,1,453,0
872,HS,50,5,2,10,20,1,213,0
873,RS,50,5,2,10,20,1,324,0
874,SAA,50,5,2,10,20,1,658,0
875,HS,50,5,2,10,20,1,304,0
876,RS,50,5,2,10,20,1,447,"0,01562190056"
877,SAA,50,5,2,10,20,1,651,"0,01000547409"
878,HS,50,5,2,10,20,1,359,0
879,RS,50,5,2,10,20,1,582,0
880,SAA,50,5,2,10,20,1,483,0
881,HS,50,5,2,10,20,1,230,0
882,RS,50,5,2,10,20,1,269,0
883,SAA,50,5,2,10,20,1,278,0
884,HS,50,5,2,10,20,1,138,0
885,RS,50,5,2,10,20,1,308,0
886,SAA,50,5,2,10,20,1,470,0
887,HS,50,5,2,10,20,1,231,0
888,RS,50,5,2,10,20,1,401,0
889,SAA,50,5,2,10,20,1,417,0
890,HS,50,5,2,10,20,1,187,"0,01564264297"
891,RS,50,5,2,10,20,1,239,0
892,SAA,50,5,2,10,20,1,305,0
893,HS,50,5,2,10,20,1,173,"0,01562738419"
894,RS,50,5,2,10,20,1,313,0
895,SAA,50,5,2,10,20,1,512,0
896,HS,50,5,2,10,20,1,264,0
897,RS,50,5,2,10,20,1,599,"0,00650954247"
898,SAA,50,5,2,10,20,1,437,0
899,HS,50,5,2,10,20,1,238,0
900,RS,50,5,2,10,20,1,502,0
901,SAA,50,5,2,10,20,2,555,0
902,HS,50,5,2,10,20,2,310,0
903,RS,50,5,2,10,20,2,489,0
904,SAA,50,5,2,10,20,2,288,0
905,HS,50,5,2,10,20,2,162,0
906,RS,50,5,2,10,20,2,365,0
907,SAA,50,5,2,10,20,2,612,"0,01562047005"
908,HS,50,5,2,10,20,2,294,0
909,RS,50,5,2,10,20,2,310,0
910,SAA,50,5,2,10,20,2,245,0
911,HS,50,5,2,10,20,2,113,0
912,RS,50,5,2,10,20,2,73,0
913,SAA,50,5,2,10,20,2,417,0
914,HS,50,5,2,10,20,2,201,0
915,RS,50,5,2,10,20,2,513,0
916,SAA,50,5,2,10,20,2,774,"0,01442360878"
917,HS,50,5,2,10,20,2,396,0
918,RS,50,5,2,10,20,2,840,0
919,SAA,50,5,2,10,20,2,564,0
920,HS,50,5,2,10,20,2,285,0
921,RS,50,5,2,10,20,2,312,0
922,SAA,50,5,2,10,20,2,253,0
923,HS,50,5,2,10,20,2,120,"0,01562786102"
924,RS,50,5,2,10,20,2,231,0
925,SAA,50,5,2,10,20,2,266,0
926,HS,50,5,2,10,20,2,148,"0,0065100193"
927,RS,50,5,2,10,20,2,229,0
928,SAA,50,5,2,10,20,2,420,0
929,HS,50,5,2,10,20,2,197,0
930,RS,50,5,2,10,20,2,346,0
931,SAA,50,5,2,10,40,1,659,"0,008020401"
932,HS,50,5,2,10,40,1,459,"0,00201106071"
933,RS,50,5,2,10,40,1,1514,"0,00388646126"
934,SAA,50,5,2,10,40,1,637,0
935,HS,50,5,2,10,40,1,427,"0,01002645493"
936,RS,50,5,2,10,40,1,784,"0,01805639267"
937,SAA,50,5,2,10,40,1,878,"0,00200796127"
938,HS,50,5,2,10,40,1,536,0
939,RS,50,5,2,10,40,1,946,"0,01008629799"
940,SAA,50,5,2,10,40,1,839,"0,01008486748"
941,HS,50,5,2,10,40,1,564,0
942,RS,50,5,2,10,40,1,874,"0,01562929153"
943,SAA,50,5,2,10,40,1,712,0
944,HS,50,5,2,10,40,1,542,0
945,RS,50,5,2,10,40,1,1446,0
946,SAA,50,5,2,10,40,1,622,0
947,HS,50,5,2,10,40,1,412,0
948,RS,50,5,2,10,40,1,954,"0,01562142372"
949,SAA,50,5,2,10,40,1,546,"0,01564121246"
950,HS,50,5,2,10,40,1,332,0
951,RS,50,5,2,10,40,1,834,0
952,SAA,50,5,2,10,40,1,871,"0,01558327675"
953,HS,50,5,2,10,40,1,691,0
954,RS,50,5,2,10,40,1,1648,"0,01155304909"
955,SAA,50,5,2,10,40,1,643,0
956,HS,50,5,2,10,40,1,406,0
957,RS,50,5,2,10,40,1,793,"0,0155878067"
958,SAA,50,5,2,10,40,1,526,0
959,HS,50,5,2,10,40,1,335,0
960,RS,50,5,2,10,40,1,706,0
961,SAA,50,5,2,10,40,2,523,0
962,HS,50,5,2,10,40,2,284,"0,0156211853"
963,RS,50,5,2,10,40,2,273,0
964,SAA,50,5,2,10,40,2,598,0
965,HS,50,5,2,10,40,2,308,0
966,RS,50,5,2,10,40,2,688,0
967,SAA,50,5,2,10,40,2,1162,"0,00650978088"
968,HS,50,5,2,10,40,2,713,0
969,RS,50,5,2,10,40,2,1567,"0,01562619209"
970,SAA,50,5,2,10,40,2,977,0
971,HS,50,5,2,10,40,2,704,0
972,RS,50,5,2,10,40,2,1704,"0,01566386223"
973,SAA,50,5,2,10,40,2,1288,"0,01566171646"
974,HS,50,5,2,10,40,2,975,0
975,RS,50,5,2,10,40,2,2128,"0,02213144302"
976,SAA,50,5,2,10,40,2,557,"0,01566576958"
977,HS,50,5,2,10,40,2,332,0
978,RS,50,5,2,10,40,2,767,0
979,SAA,50,5,2,10,40,2,626,0
980,HS,50,5,2,10,40,2,402,"0,01563262939"
981,RS,50,5,2,10,40,2,716,0
982,SAA,50,5,2,10,40,2,643,"0,01558351517"
983,HS,50,5,2,10,40,2,495,0
984,RS,50,5,2,10,40,2,1166,"0,00656056404"
985,SAA,50,5,2,10,40,2,526,0
986,HS,50,5,2,10,40,2,289,0
987,RS,50,5,2,10,40,2,462,"0,01567149162"
988,SAA,50,5,2,10,40,2,669,0
989,HS,50,5,2,10,40,2,451,0
990,RS,50,5,2,10,40,2,1114,"0,01566314697"
991,SAA,50,5,2,10,60,1,1049,"0,01558566093"
992,HS,50,5,2,10,60,1,731,0
993,RS,50,5,2,10,60,1,1261,"0,01566791534"
994,SAA,50,5,2,10,60,1,1385,0
995,HS,50,5,2,10,60,1,1016,0
996,RS,50,5,2,10,60,1,1746,"0,01565670967"
997,SAA,50,5,2,10,60,1,1100,0
998,HS,50,5,2,10,60,1,901,0
999,RS,50,5,2,10,60,1,3469,"0,03124213219"
1000,SAA,50,5,2,10,60,1,810,0
1001,HS,50,5,2,10,60,1,490,0
1002,RS,50,5,2,10,60,1,1293,"0,01562404633"
1003,SAA,50,5,2,10,60,1,861,0
1004,HS,50,5,2,10,60,1,690,0
1005,RS,50,5,2,10,60,1,1571,"0,01563310623"
1006,SAA,50,5,2,10,60,1,836,0
1007,HS,50,5,2,10,60,1,602,0
1008,RS,50,5,2,10,60,1,1209,0
1009,SAA,50,5,2,10,60,1,1010,"0,0156314373"
1010,HS,50,5,2,10,60,1,838,0
1011,RS,50,5,2,10,60,1,1266,"0,01562309265"
1012,SAA,50,5,2,10,60,1,984,0
1013,HS,50,5,2,10,60,1,684,0
1014,RS,50,5,2,10,60,1,1704,0
1015,SAA,50,5,2,10,60,1,1192,"0,01562380791"
1016,HS,50,5,2,10,60,1,1018,"0,01562023163"
1017,RS,50,5,2,10,60,1,3065,0
1018,SAA,50,5,2,10,60,1,1199,0
1019,HS,50,5,2,10,60,1,790,0
1020,RS,50,5,2,10,60,1,2343,"0,01561808586"
1021,SAA,50,5,2,10,60,2,1734,"0,01562094688"
1022,HS,50,5,2,10,60,2,1272,0
1023,RS,50,5,2,10,60,2,2341,"0,01566386223"
1024,SAA,50,5,2,10,60,2,1011,"0,01566886902"
1025,HS,50,5,2,10,60,2,836,0
1026,RS,50,5,2,10,60,2,2298,"0,01562595367"
1027,SAA,50,5,2,10,60,2,928,"0,01562380791"
1028,HS,50,5,2,10,60,2,746,0
1029,RS,50,5,2,10,60,2,2162,"0,01558876038"
1030,SAA,50,5,2,10,60,2,1232,0
1031,HS,50,5,2,10,60,2,926,0
1032,RS,50,5,2,10,60,2,2412,0
1033,SAA,50,5,2,10,60,2,1037,0
1034,HS,50,5,2,10,60,2,850,"0,01566123962"
1035,RS,50,5,2,10,60,2,2017,"0,0156545639"
1036,SAA,50,5,2,10,60,2,1188,0
1037,HS,50,5,2,10,60,2,980,"0,00302767754"
1038,RS,50,5,2,10,60,2,2734,"0,01566290855"
1039,SAA,50,5,2,10,60,2,921,0
1040,HS,50,5,2,10,60,2,742,0
1041,RS,50,5,2,10,60,2,3422,"0,03123831749"
1042,SAA,50,5,2,10,60,2,996,"0,01558375359"
1043,HS,50,5,2,10,60,2,706,0
1044,RS,50,5,2,10,60,2,1463,"0,01567316055"
1045,SAA,50,5,2,10,60,2,855,0
1046,HS,50,5,2,10,60,2,649,0
1047,RS,50,5,2,10,60,2,2773,"0,01564192772"
1048,SAA,50,5,2,10,60,2,1542,"0,01562404633"
1049,HS,50,5,2,10,60,2,1296,0
1050,RS,50,5,2,10,60,2,3231,"0,00654244423"
1051,SAA,50,5,2,10,80,1,1450,0
1052,HS,50,5,2,10,80,1,1274,"0,01566076279"
1053,RS,50,5,2,10,80,1,3714,"0,02215981483"
1054,SAA,50,5,2,10,80,1,1322,0
1055,HS,50,5,2,10,80,1,1160,"0,01558589935"
1056,RS,50,5,2,10,80,1,1584,"0,01565980911"
1057,SAA,50,5,2,10,80,1,1198,0
1058,HS,50,5,2,10,80,1,993,0
1059,RS,50,5,2,10,80,1,3277,"0,03124332428"
1060,SAA,50,5,2,10,80,1,1052,"0,00655698776"
1061,HS,50,5,2,10,80,1,856,0
1062,RS,50,5,2,10,80,1,2900,"0,01558423042"
1063,SAA,50,5,2,10,80,1,1562,0
1064,HS,50,5,2,10,80,1,1413,0
1065,RS,50,5,2,10,80,1,2969,"0,01562738419"
