batch,Instance,algo,par_Vertices,par_Layer,par_Fan,par_DicountedRate,percNeg,par_CP,vertices,Edges,Diameter,Max in degree,Min in degree,Mean in degree,Max out degree,Min out degree,Mean out degree,Discounted Rate,Negative activities,Deadline,Last task Early Finish,effort,NPV,time
"['50', '10', '2', '10', '20']",dg5.tpf,RS,50,10,2,10,20,1,52,94,7,2,1,"1,591836735",2,1,"1,551020408","0,1","17,30769231",120,60,632,"422,6653117","0,00598359108"
"['50', '10', '2', '10', '20']",dg6.tpf,SAA,50,10,2,10,20,1,52,92,7,2,1,"1,551020408",2,1,"1,551020408","0,1","17,30769231",82,41,435,"479,8286788","0,00598144531"
"['50', '10', '2', '10', '20']",dg6.tpf,HS,50,10,2,10,20,1,52,92,7,2,1,"1,551020408",2,1,"1,551020408","0,1","17,30769231",82,41,191,"479,8286788","0,00299215317"
"['50', '10', '2', '10', '20']",dg6.tpf,RS,50,10,2,10,20,1,52,92,7,2,1,"1,551020408",2,1,"1,551020408","0,1","17,30769231",82,41,174,"479,8286788","0,00199341774"
"['50', '10', '2', '10', '20']",dg7.tpf,SAA,50,10,2,10,20,1,52,91,9,2,1,"1,530612245",2,1,"1,489795918","0,1","17,30769231",80,40,312,"376,0709338","0,001994133"
"['50', '10', '2', '10', '20']",dg7.tpf,HS,50,10,2,10,20,1,52,91,9,2,1,"1,530612245",2,1,"1,489795918","0,1","17,30769231",80,40,161,"376,0709338","0,00099754333"
"['50', '10', '2', '10', '20']",dg7.tpf,RS,50,10,2,10,20,1,52,91,9,2,1,"1,530612245",2,1,"1,489795918","0,1","17,30769231",80,40,255,"372,2659305","0,00299310684"
"['50', '10', '2', '10', '20']",dg8.tpf,SAA,50,10,2,10,20,1,52,95,8,2,1,"1,612244898",2,1,"1,591836735","0,1","17,30769231",108,54,527,"482,8072312","0,00498652458"
"['50', '10', '2', '10', '20']",dg8.tpf,HS,50,10,2,10,20,1,52,95,8,2,1,"1,612244898",2,1,"1,591836735","0,1","17,30769231",108,54,234,"482,8072312","0,00099730492"
"['50', '10', '2', '10', '20']",dg8.tpf,RS,50,10,2,10,20,1,52,95,8,2,1,"1,612244898",2,1,"1,591836735","0,1","17,30769231",108,50,285,"481,3920457","0,00199365616"
"['50', '10', '2', '10', '20']",dg9.tpf,SAA,50,10,2,10,20,1,52,92,8,2,1,"1,510204082",2,1,"1,571428571","0,1","21,15384615",90,45,347,"380,8518206","0,00398993492"
"['50', '10', '2', '10', '20']",dg9.tpf,HS,50,10,2,10,20,1,52,92,8,2,1,"1,510204082",2,1,"1,571428571","0,1","21,15384615",90,45,176,"380,8518206","0,00199460983"
"['50', '10', '2', '10', '20']",dg9.tpf,RS,50,10,2,10,20,1,52,92,8,2,1,"1,510204082",2,1,"1,571428571","0,1","21,15384615",90,45,337,"380,8518206","0,00199341774"
"['50', '10', '2', '10', '20']",dg1.tpf,SAA,50,10,2,10,20,2,52,93,8,2,1,"1,551020408",2,1,"1,571428571","0,1","15,38461538",150,50,458,"607,6506845","0,00398826599"
"['50', '10', '2', '10', '20']",dg1.tpf,HS,50,10,2,10,20,2,52,93,8,2,1,"1,551020408",2,1,"1,571428571","0,1","15,38461538",150,50,211,"607,6506845","0,00299406052"
"['50', '10', '2', '10', '20']",dg1.tpf,RS,50,10,2,10,20,2,52,93,8,2,1,"1,551020408",2,1,"1,571428571","0,1","15,38461538",150,50,242,"607,6506845","0,00199341774"
"['50', '10', '2', '10', '20']",dg10.tpf,SAA,50,10,2,10,20,2,52,94,9,2,1,"1,571428571",2,1,"1,673469388","0,1","11,53846154",177,59,495,"475,4527259","0,00351119041"
"['50', '10', '2', '10', '20']",dg10.tpf,HS,50,10,2,10,20,2,52,94,9,2,1,"1,571428571",2,1,"1,673469388","0,1","11,53846154",177,59,216,"475,4527259",0
"['50', '10', '2', '10', '20']",dg10.tpf,RS,50,10,2,10,20,2,52,94,9,2,1,"1,571428571",2,1,"1,673469388","0,1","11,53846154",177,59,235,"475,4527259",0
"['50', '10', '2', '10', '20']",dg2.tpf,SAA,50,10,2,10,20,2,52,92,7,2,1,"1,530612245",2,1,"1,530612245","0,1","13,46153846",141,47,298,"554,668968",0
"['50', '10', '2', '10', '20']",dg2.tpf,HS,50,10,2,10,20,2,52,92,7,2,1,"1,530612245",2,1,"1,530612245","0,1","13,46153846",141,47,128,"554,668968",0
"['50', '10', '2', '10', '20']",dg2.tpf,RS,50,10,2,10,20,2,52,92,7,2,1,"1,530612245",2,1,"1,530612245","0,1","13,46153846",141,47,249,"554,668968",0
"['50', '10', '2', '10', '20']",dg3.tpf,SAA,50,10,2,10,20,2,52,93,9,2,1,"1,530612245",2,1,"1,530612245","0,1","11,53846154",141,47,455,"546,9118097",0
"['50', '10', '2', '10', '20']",dg3.tpf,HS,50,10,2,10,20,2,52,93,9,2,1,"1,530612245",2,1,"1,530612245","0,1","11,53846154",141,47,191,"546,9118097",0
"['50', '10', '2', '10', '20']",dg3.tpf,RS,50,10,2,10,20,2,52,93,9,2,1,"1,530612245",2,1,"1,530612245","0,1","11,53846154",141,47,265,"546,9118097",0
"['50', '10', '2', '10', '20']",dg4.tpf,SAA,50,10,2,10,20,2,52,96,8,2,1,"1,551020408",2,1,"1,571428571","0,1","21,15384615",144,48,481,"539,7098869",0
"['50', '10', '2', '10', '20']",dg4.tpf,HS,50,10,2,10,20,2,52,96,8,2,1,"1,551020408",2,1,"1,571428571","0,1","21,15384615",144,48,254,"539,7098869",0
"['50', '10', '2', '10', '20']",dg4.tpf,RS,50,10,2,10,20,2,52,96,8,2,1,"1,551020408",2,1,"1,571428571","0,1","21,15384615",144,48,410,"539,7098869","0,01562261581"
"['50', '10', '2', '10', '20']",dg5.tpf,SAA,50,10,2,10,20,2,52,92,9,2,1,"1,489795918",2,1,"1,489795918","0,1","21,15384615",201,67,502,"452,5863035",0
"['50', '10', '2', '10', '20']",dg5.tpf,HS,50,10,2,10,20,2,52,92,9,2,1,"1,489795918",2,1,"1,489795918","0,1","21,15384615",201,67,226,"452,5863035",0
"['50', '10', '2', '10', '20']",dg5.tpf,RS,50,10,2,10,20,2,52,92,9,2,1,"1,489795918",2,1,"1,489795918","0,1","21,15384615",201,67,363,"452,5863035",0
"['50', '10', '2', '10', '20']",dg6.tpf,SAA,50,10,2,10,20,2,52,92,9,2,1,"1,489795918",2,1,"1,551020408","0,1","21,15384615",147,49,943,"300,977065","0,01561951637"
"['50', '10', '2', '10', '20']",dg6.tpf,HS,50,10,2,10,20,2,52,92,9,2,1,"1,489795918",2,1,"1,551020408","0,1","21,15384615",147,49,443,"300,977065",0
"['50', '10', '2', '10', '20']",dg6.tpf,RS,50,10,2,10,20,2,52,92,9,2,1,"1,489795918",2,1,"1,551020408","0,1","21,15384615",147,49,979,"300,977065",0
"['50', '10', '2', '10', '20']",dg7.tpf,SAA,50,10,2,10,20,2,52,94,8,2,1,"1,551020408",2,1,"1,591836735","0,1","5,769230769",126,42,263,"464,9524474",0
"['50', '10', '2', '10', '20']",dg7.tpf,HS,50,10,2,10,20,2,52,94,8,2,1,"1,551020408",2,1,"1,591836735","0,1","5,769230769",126,42,112,"464,9524474",0
"['50', '10', '2', '10', '20']",dg7.tpf,RS,50,10,2,10,20,2,52,94,8,2,1,"1,551020408",2,1,"1,591836735","0,1","5,769230769",126,39,128,"464,9524474","0,00099682808"
"['50', '10', '2', '10', '20']",dg8.tpf,SAA,50,10,2,10,20,2,52,94,8,2,1,"1,530612245",2,1,"1,632653061","0,1",25,156,52,561,"380,2296579","0,01562404633"
"['50', '10', '2', '10', '20']",dg8.tpf,HS,50,10,2,10,20,2,52,94,8,2,1,"1,530612245",2,1,"1,632653061","0,1",25,156,52,302,"380,2296579","0,01562023163"
"['50', '10', '2', '10', '20']",dg8.tpf,RS,50,10,2,10,20,2,52,94,8,2,1,"1,530612245",2,1,"1,632653061","0,1",25,156,50,554,"380,2296579","0,01562285423"
"['50', '10', '2', '10', '20']",dg9.tpf,SAA,50,10,2,10,20,2,52,88,9,2,1,"1,448979592",2,1,"1,489795918","0,1","23,07692308",156,52,497,"557,8186226",0
"['50', '10', '2', '10', '20']",dg9.tpf,HS,50,10,2,10,20,2,52,88,9,2,1,"1,448979592",2,1,"1,489795918","0,1","23,07692308",156,52,276,"557,8186226",0
"['50', '10', '2', '10', '20']",dg9.tpf,RS,50,10,2,10,20,2,52,88,9,2,1,"1,448979592",2,1,"1,489795918","0,1","23,07692308",156,52,502,"557,8186226",0
"['50', '10', '2', '10', '40']",dg1.tpf,SAA,50,10,2,10,40,1,52,95,7,2,1,"1,510204082",2,1,"1,510204082","0,1","38,46153846",88,44,1100,"299,8120679","0,01562166214"
"['50', '10', '2', '10', '40']",dg1.tpf,HS,50,10,2,10,40,1,52,95,7,2,1,"1,510204082",2,1,"1,510204082","0,1","38,46153846",88,44,726,"299,8120679",0
"['50', '10', '2', '10', '40']",dg1.tpf,RS,50,10,2,10,40,1,52,95,7,2,1,"1,510204082",2,1,"1,510204082","0,1","38,46153846",88,44,884,"299,8120679",0
"['50', '10', '2', '10', '40']",dg10.tpf,SAA,50,10,2,10,40,1,52,95,7,2,1,"1,551020408",2,1,"1,591836735","0,1","46,15384615",84,42,1088,"267,6974488",0
"['50', '10', '2', '10', '40']",dg10.tpf,HS,50,10,2,10,40,1,52,95,7,2,1,"1,551020408",2,1,"1,591836735","0,1","46,15384615",84,42,731,"267,6974488","0,01562643051"
"['50', '10', '2', '10', '40']",dg10.tpf,RS,50,10,2,10,40,1,52,95,7,2,1,"1,551020408",2,1,"1,591836735","0,1","46,15384615",84,42,3053,"267,6974488","0,01561999321"
"['50', '10', '2', '10', '40']",dg2.tpf,SAA,50,10,2,10,40,1,52,94,7,2,1,"1,510204082",2,1,"1,530612245","0,1","42,30769231",80,40,728,"291,8125474","0,01562166214"
"['50', '10', '2', '10', '40']",dg2.tpf,HS,50,10,2,10,40,1,52,94,7,2,1,"1,510204082",2,1,"1,530612245","0,1","42,30769231",80,40,503,"291,8125474","0,0156211853"
"['50', '10', '2', '10', '40']",dg2.tpf,RS,50,10,2,10,40,1,52,94,7,2,1,"1,510204082",2,1,"1,530612245","0,1","42,30769231",80,40,1556,"287,4751203","0,01562023163"
"['50', '10', '2', '10', '40']",dg3.tpf,SAA,50,10,2,10,40,1,52,95,9,2,1,"1,571428571",2,1,"1,571428571","0,1","44,23076923",90,45,882,"381,6351943","0,01296615601"
"['50', '10', '2', '10', '40']",dg3.tpf,HS,50,10,2,10,40,1,52,95,9,2,1,"1,571428571",2,1,"1,571428571","0,1","44,23076923",90,45,539,"381,6351943","0,00598526001"
"['50', '10', '2', '10', '40']",dg3.tpf,RS,50,10,2,10,40,1,52,95,9,2,1,"1,571428571",2,1,"1,571428571","0,1","44,23076923",90,45,1157,"381,0521071","0,00797843933"
"['50', '10', '2', '10', '40']",dg4.tpf,SAA,50,10,2,10,40,1,52,94,9,2,1,"1,551020408",2,1,"1,571428571","0,1","42,30769231",106,53,792,"282,5410906","0,004986763"
"['50', '10', '2', '10', '40']",dg4.tpf,HS,50,10,2,10,40,1,52,94,9,2,1,"1,551020408",2,1,"1,571428571","0,1","42,30769231",106,53,555,"282,5410906",0
"['50', '10', '2', '10', '40']",dg4.tpf,RS,50,10,2,10,40,1,52,94,9,2,1,"1,551020408",2,1,"1,571428571","0,1","42,30769231",106,45,1092,"282,5410906","0,01562213898"
"['50', '10', '2', '10', '40']",dg5.tpf,SAA,50,10,2,10,40,1,52,92,9,2,1,"1,530612245",2,1,"1,591836735","0,1","42,30769231",86,43,1107,"200,128594","0,02249193192"
"['50', '10', '2', '10', '40']",dg5.tpf,HS,50,10,2,10,40,1,52,92,9,2,1,"1,530612245",2,1,"1,591836735","0,1","42,30769231",86,43,642,"200,128594",0
"['50', '10', '2', '10', '40']",dg5.tpf,RS,50,10,2,10,40,1,52,92,9,2,1,"1,530612245",2,1,"1,591836735","0,1","42,30769231",86,43,1374,"200,128594",0
"['50', '10', '2', '10', '40']",dg6.tpf,SAA,50,10,2,10,40,1,52,95,7,2,1,"1,530612245",2,1,"1,551020408","0,1",50,88,44,1099,"262,0079016",0
"['50', '10', '2', '10', '40']",dg6.tpf,HS,50,10,2,10,40,1,52,95,7,2,1,"1,530612245",2,1,"1,551020408","0,1",50,88,44,824,"262,0079016",0
"['50', '10', '2', '10', '40']",dg6.tpf,RS,50,10,2,10,40,1,52,95,7,2,1,"1,530612245",2,1,"1,551020408","0,1",50,88,38,2907,"262,0079016","0,01562666893"
"['50', '10', '2', '10', '40']",dg7.tpf,SAA,50,10,2,10,40,1,52,94,8,2,1,"1,632653061",2,1,"1,612244898","0,1","44,23076923",104,52,814,"246,3821778","0,0156223774"
"['50', '10', '2', '10', '40']",dg7.tpf,HS,50,10,2,10,40,1,52,94,8,2,1,"1,632653061",2,1,"1,612244898","0,1","44,23076923",104,52,579,"246,3821778",0
"['50', '10', '2', '10', '40']",dg7.tpf,RS,50,10,2,10,40,1,52,94,8,2,1,"1,632653061",2,1,"1,612244898","0,1","44,23076923",104,52,1171,"246,3821778",0
"['50', '10', '2', '10', '40']",dg8.tpf,SAA,50,10,2,10,40,1,52,94,8,2,1,"1,551020408",2,1,"1,591836735","0,1","38,46153846",106,53,668,"215,3908936","0,0156223774"
"['50', '10', '2', '10', '40']",dg8.tpf,HS,50,10,2,10,40,1,52,94,8,2,1,"1,551020408",2,1,"1,591836735","0,1","38,46153846",106,53,432,"215,3908936",0
"['50', '10', '2', '10', '40']",dg8.tpf,RS,50,10,2,10,40,1,52,94,8,2,1,"1,551020408",2,1,"1,591836735","0,1","38,46153846",106,52,904,"215,3908936","0,00797939301"
"['50', '10', '2', '10', '40']",dg9.tpf,SAA,50,10,2,10,40,1,52,96,9,2,1,"1,591836735",2,1,"1,632653061","0,1","40,38461538",94,47,1317,"261,5345017",0
"['50', '10', '2', '10', '40']",dg9.tpf,HS,50,10,2,10,40,1,52,96,9,2,1,"1,591836735",2,1,"1,632653061","0,1","40,38461538",94,47,642,"261,5345017","0,0156223774"
"['50', '10', '2', '10', '40']",dg9.tpf,RS,50,10,2,10,40,1,52,96,9,2,1,"1,591836735",2,1,"1,632653061","0,1","40,38461538",94,47,1453,"261,5345017","0,01501107216"
"['50', '10', '2', '10', '40']",dg1.tpf,SAA,50,10,2,10,40,2,52,93,8,2,1,"1,591836735",2,1,"1,591836735","0,1","30,76923077",132,44,601,"259,9179731","0,01562190056"
"['50', '10', '2', '10', '40']",dg1.tpf,HS,50,10,2,10,40,2,52,93,8,2,1,"1,591836735",2,1,"1,591836735","0,1","30,76923077",132,44,335,"259,9179731",0
"['50', '10', '2', '10', '40']",dg1.tpf,RS,50,10,2,10,40,2,52,93,8,2,1,"1,591836735",2,1,"1,591836735","0,1","30,76923077",132,44,574,"259,2529077",0
"['50', '10', '2', '10', '40']",dg10.tpf,SAA,50,10,2,10,40,2,52,91,9,2,1,"1,530612245",2,1,"1,551020408","0,1","36,53846154",165,55,691,"239,8904523","0,01562786102"
"['50', '10', '2', '10', '40']",dg10.tpf,HS,50,10,2,10,40,2,52,91,9,2,1,"1,530612245",2,1,"1,551020408","0,1","36,53846154",165,55,410,"239,8904523",0
"['50', '10', '2', '10', '40']",dg10.tpf,RS,50,10,2,10,40,2,52,91,9,2,1,"1,530612245",2,1,"1,551020408","0,1","36,53846154",165,50,725,"239,8904523","0,01562166214"
"['50', '10', '2', '10', '40']",dg2.tpf,SAA,50,10,2,10,40,2,52,97,7,2,1,"1,612244898",2,1,"1,632653061","0,1","38,46153846",162,54,675,"372,054013",0
"['50', '10', '2', '10', '40']",dg2.tpf,HS,50,10,2,10,40,2,52,97,7,2,1,"1,612244898",2,1,"1,632653061","0,1","38,46153846",162,54,461,"372,054013",0
"['50', '10', '2', '10', '40']",dg2.tpf,RS,50,10,2,10,40,2,52,97,7,2,1,"1,612244898",2,1,"1,632653061","0,1","38,46153846",162,54,910,"372,054013",0
"['50', '10', '2', '10', '40']",dg3.tpf,SAA,50,10,2,10,40,2,52,91,9,2,1,"1,530612245",2,1,"1,510204082","0,1","38,46153846",120,40,772,"225,868957","0,01563286781"
"['50', '10', '2', '10', '40']",dg3.tpf,HS,50,10,2,10,40,2,52,91,9,2,1,"1,530612245",2,1,"1,510204082","0,1","38,46153846",120,40,395,"225,868957",0
"['50', '10', '2', '10', '40']",dg3.tpf,RS,50,10,2,10,40,2,52,91,9,2,1,"1,530612245",2,1,"1,510204082","0,1","38,46153846",120,40,850,"225,868957",0
"['50', '10', '2', '10', '40']",dg4.tpf,SAA,50,10,2,10,40,2,52,92,8,2,1,"1,530612245",2,1,"1,489795918","0,1","40,38461538",126,42,663,"430,251661",0
"['50', '10', '2', '10', '40']",dg4.tpf,HS,50,10,2,10,40,2,52,92,8,2,1,"1,530612245",2,1,"1,489795918","0,1","40,38461538",126,42,449,"430,251661",0
"['50', '10', '2', '10', '40']",dg4.tpf,RS,50,10,2,10,40,2,52,92,8,2,1,"1,530612245",2,1,"1,489795918","0,1","40,38461538",126,42,1468,"430,251661",0
"['50', '10', '2', '10', '40']",dg5.tpf,SAA,50,10,2,10,40,2,52,92,9,2,1,"1,571428571",2,1,"1,571428571","0,1","46,15384615",168,56,793,"273,7190564","0,01562142372"
"['50', '10', '2', '10', '40']",dg5.tpf,HS,50,10,2,10,40,2,52,92,9,2,1,"1,571428571",2,1,"1,571428571","0,1","46,15384615",168,56,576,"273,7190564","0,01563167572"
"['50', '10', '2', '10', '40']",dg5.tpf,RS,50,10,2,10,40,2,52,92,9,2,1,"1,571428571",2,1,"1,571428571","0,1","46,15384615",168,56,1845,"273,7190564","0,01562309265"
"['50', '10', '2', '10', '40']",dg6.tpf,SAA,50,10,2,10,40,2,52,92,7,2,1,"1,510204082",2,1,"1,510204082","0,1","42,30769231",120,40,666,"397,3304332","0,01562261581"
"['50', '10', '2', '10', '40']",dg6.tpf,HS,50,10,2,10,40,2,52,92,7,2,1,"1,510204082",2,1,"1,510204082","0,1","42,30769231",120,40,473,"397,3304332",0
"['50', '10', '2', '10', '40']",dg6.tpf,RS,50,10,2,10,40,2,52,92,7,2,1,"1,510204082",2,1,"1,510204082","0,1","42,30769231",120,40,1139,"397,3304332",0
"['50', '10', '2', '10', '40']",dg7.tpf,SAA,50,10,2,10,40,2,52,95,7,2,1,"1,510204082",2,1,"1,571428571","0,1","46,15384615",114,38,778,"310,095273",0
"['50', '10', '2', '10', '40']",dg7.tpf,HS,50,10,2,10,40,2,52,95,7,2,1,"1,510204082",2,1,"1,571428571","0,1","46,15384615",114,38,574,"310,095273","0,00650906563"
"['50', '10', '2', '10', '40']",dg7.tpf,RS,50,10,2,10,40,2,52,95,7,2,1,"1,510204082",2,1,"1,571428571","0,1","46,15384615",114,38,905,"310,095273",0
"['50', '10', '2', '10', '40']",dg8.tpf,SAA,50,10,2,10,40,2,52,95,8,2,1,"1,571428571",2,1,"1,571428571","0,1","38,46153846",153,51,761,"403,7264694","0,01562166214"
"['50', '10', '2', '10', '40']",dg8.tpf,HS,50,10,2,10,40,2,52,95,8,2,1,"1,571428571",2,1,"1,571428571","0,1","38,46153846",153,51,396,"403,7264694",0
"['50', '10', '2', '10', '40']",dg8.tpf,RS,50,10,2,10,40,2,52,95,8,2,1,"1,571428571",2,1,"1,571428571","0,1","38,46153846",153,51,792,"401,1353179",0
"['50', '10', '2', '10', '40']",dg9.tpf,SAA,50,10,2,10,40,2,52,93,8,2,1,"1,551020408",2,1,"1,530612245","0,1","55,76923077",153,51,1218,"192,8800792",0
"['50', '10', '2', '10', '40']",dg9.tpf,HS,50,10,2,10,40,2,52,93,8,2,1,"1,551020408",2,1,"1,530612245","0,1","55,76923077",153,51,839,"192,8800792",0
"['50', '10', '2', '10', '40']",dg9.tpf,RS,50,10,2,10,40,2,52,93,8,2,1,"1,551020408",2,1,"1,530612245","0,1","55,76923077",153,51,2220,"192,8800777","0,01562428474"
"['50', '10', '2', '10', '60']",dg1.tpf,SAA,50,10,2,10,60,1,52,91,9,2,1,"1,510204082",2,1,"1,571428571","0,1","65,38461538",96,48,1255,"109,7265839",0
"['50', '10', '2', '10', '60']",dg1.tpf,HS,50,10,2,10,60,1,52,91,9,2,1,"1,510204082",2,1,"1,571428571","0,1","65,38461538",96,48,1049,"109,7265839",0
"['50', '10', '2', '10', '60']",dg1.tpf,RS,50,10,2,10,60,1,52,91,9,2,1,"1,510204082",2,1,"1,571428571","0,1","65,38461538",96,48,3037,"101,6741207","0,03174805641"
"['50', '10', '2', '10', '60']",dg10.tpf,SAA,50,10,2,10,60,1,52,97,7,2,1,"1,571428571",2,1,"1,591836735","0,1","46,15384615",84,42,1102,"224,5407795","0,01562690735"
"['50', '10', '2', '10', '60']",dg10.tpf,HS,50,10,2,10,60,1,52,97,7,2,1,"1,571428571",2,1,"1,591836735","0,1","46,15384615",84,42,783,"224,5407795",0
"['50', '10', '2', '10', '60']",dg10.tpf,RS,50,10,2,10,60,1,52,97,7,2,1,"1,571428571",2,1,"1,591836735","0,1","46,15384615",84,42,2125,"224,5407795","0,0156223774"
"['50', '10', '2', '10', '60']",dg2.tpf,SAA,50,10,2,10,60,1,52,96,8,2,1,"1,530612245",2,1,"1,571428571","0,1","48,07692308",78,39,982,"207,8506896","0,0156288147"
"['50', '10', '2', '10', '60']",dg2.tpf,HS,50,10,2,10,60,1,52,96,8,2,1,"1,530612245",2,1,"1,571428571","0,1","48,07692308",78,39,658,"207,8506896",0
"['50', '10', '2', '10', '60']",dg2.tpf,RS,50,10,2,10,60,1,52,96,8,2,1,"1,530612245",2,1,"1,571428571","0,1","48,07692308",78,39,1081,"207,8506896",0
"['50', '10', '2', '10', '60']",dg3.tpf,SAA,50,10,2,10,60,1,52,91,9,2,1,"1,530612245",2,1,"1,510204082","0,1",50,108,54,896,"139,7725607",0
"['50', '10', '2', '10', '60']",dg3.tpf,HS,50,10,2,10,60,1,52,91,9,2,1,"1,530612245",2,1,"1,510204082","0,1",50,108,54,555,"139,7725607",0
"['50', '10', '2', '10', '60']",dg3.tpf,RS,50,10,2,10,60,1,52,91,9,2,1,"1,530612245",2,1,"1,510204082","0,1",50,108,54,2826,"139,2812395","0,03124189377"
"['50', '10', '2', '10', '60']",dg4.tpf,SAA,50,10,2,10,60,1,52,88,11,2,1,"1,489795918",2,1,"1,469387755","0,1","46,15384615",112,56,862,"230,7990425",0
"['50', '10', '2', '10', '60']",dg4.tpf,HS,50,10,2,10,60,1,52,88,11,2,1,"1,489795918",2,1,"1,469387755","0,1","46,15384615",112,56,539,"230,7990425",0
"['50', '10', '2', '10', '60']",dg4.tpf,RS,50,10,2,10,60,1,52,88,11,2,1,"1,489795918",2,1,"1,469387755","0,1","46,15384615",112,55,1272,"230,7990425","0,01562356949"
"['50', '10', '2', '10', '60']",dg5.tpf,SAA,50,10,2,10,60,1,52,96,8,2,1,"1,591836735",2,1,"1,612244898","0,1",50,80,40,1299,"227,1324975","0,01561522484"
"['50', '10', '2', '10', '60']",dg5.tpf,HS,50,10,2,10,60,1,52,96,8,2,1,"1,591836735",2,1,"1,612244898","0,1",50,80,40,899,"227,1324975",0
"['50', '10', '2', '10', '60']",dg5.tpf,RS,50,10,2,10,60,1,52,96,8,2,1,"1,591836735",2,1,"1,612244898","0,1",50,80,40,1239,"223,4998559","0,00651097298"
"['50', '10', '2', '10', '60']",dg6.tpf,SAA,50,10,2,10,60,1,52,95,9,2,1,"1,591836735",2,1,"1,571428571","0,1","44,23076923",86,43,1055,"330,2497556",0
"['50', '10', '2', '10', '60']",dg6.tpf,HS,50,10,2,10,60,1,52,95,9,2,1,"1,591836735",2,1,"1,571428571","0,1","44,23076923",86,43,655,"330,2497556","0,01561808586"
"['50', '10', '2', '10', '60']",dg6.tpf,RS,50,10,2,10,60,1,52,95,9,2,1,"1,591836735",2,1,"1,571428571","0,1","44,23076923",86,43,928,"330,2497556","0,00650858879"
"['50', '10', '2', '10', '60']",dg7.tpf,SAA,50,10,2,10,60,1,52,89,10,2,1,"1,489795918",2,1,"1,530612245","0,1","63,46153846",116,58,1299,"82,25442932","0,01561975479"
"['50', '10', '2', '10', '60']",dg7.tpf,HS,50,10,2,10,60,1,52,89,10,2,1,"1,489795918",2,1,"1,530612245","0,1","63,46153846",116,58,1021,"82,25442932",0
"['50', '10', '2', '10', '60']",dg7.tpf,RS,50,10,2,10,60,1,52,89,10,2,1,"1,489795918",2,1,"1,530612245","0,1","63,46153846",116,58,1662,"82,25442932","0,00650668144"
"['50', '10', '2', '10', '60']",dg8.tpf,SAA,50,10,2,10,60,1,52,96,8,2,1,"1,591836735",2,1,"1,612244898","0,1","63,46153846",108,54,1141,"165,5644395",0
"['50', '10', '2', '10', '60']",dg8.tpf,HS,50,10,2,10,60,1,52,96,8,2,1,"1,591836735",2,1,"1,612244898","0,1","63,46153846",108,54,973,"165,5644395",0
"['50', '10', '2', '10', '60']",dg8.tpf,RS,50,10,2,10,60,1,52,96,8,2,1,"1,591836735",2,1,"1,612244898","0,1","63,46153846",108,54,3928,"165,5644395","0,02213454247"
"['50', '10', '2', '10', '60']",dg9.tpf,SAA,50,10,2,10,60,1,52,90,8,2,1,"1,448979592",2,1,"1,510204082","0,1","44,23076923",94,47,1186,"337,2459792","0,01561880112"
"['50', '10', '2', '10', '60']",dg9.tpf,HS,50,10,2,10,60,1,52,90,8,2,1,"1,448979592",2,1,"1,510204082","0,1","44,23076923",94,47,665,"337,2459792","0,0156223774"
"['50', '10', '2', '10', '60']",dg9.tpf,RS,50,10,2,10,60,1,52,90,8,2,1,"1,448979592",2,1,"1,510204082","0,1","44,23076923",94,47,898,"337,2459792","0,0059838295"
"['50', '10', '2', '10', '60']",dg1.tpf,SAA,50,10,2,10,60,2,52,95,8,2,1,"1,612244898",2,1,"1,612244898","0,1","48,07692308",153,51,1184,"180,6299301",0
"['50', '10', '2', '10', '60']",dg1.tpf,HS,50,10,2,10,60,2,52,95,8,2,1,"1,612244898",2,1,"1,612244898","0,1","48,07692308",153,51,778,"180,6299301",0
"['50', '10', '2', '10', '60']",dg1.tpf,RS,50,10,2,10,60,2,52,95,8,2,1,"1,612244898",2,1,"1,612244898","0,1","48,07692308",153,51,2802,"180,4500831","0,01562309265"
"['50', '10', '2', '10', '60']",dg10.tpf,SAA,50,10,2,10,60,2,52,94,9,2,1,"1,571428571",2,1,"1,571428571","0,1","65,38461538",177,59,1312,"125,6267221",0
"['50', '10', '2', '10', '60']",dg10.tpf,HS,50,10,2,10,60,2,52,94,9,2,1,"1,571428571",2,1,"1,571428571","0,1","65,38461538",177,59,1167,"125,6267221",0
"['50', '10', '2', '10', '60']",dg10.tpf,RS,50,10,2,10,60,2,52,94,9,2,1,"1,571428571",2,1,"1,571428571","0,1","65,38461538",177,59,4430,"125,6267221","0,03124189377"
"['50', '10', '2', '10', '60']",dg2.tpf,SAA,50,10,2,10,60,2,52,93,7,2,1,"1,530612245",2,1,"1,571428571","0,1","71,15384615",129,43,1480,"121,1190072","0,01561975479"
"['50', '10', '2', '10', '60']",dg2.tpf,HS,50,10,2,10,60,2,52,93,7,2,1,"1,530612245",2,1,"1,571428571","0,1","71,15384615",129,43,1249,"121,1190072",0
"['50', '10', '2', '10', '60']",dg2.tpf,RS,50,10,2,10,60,2,52,93,7,2,1,"1,530612245",2,1,"1,571428571","0,1","71,15384615",129,43,7004,"121,1190072","0,05337572098"
"['50', '10', '2', '10', '60']",dg3.tpf,SAA,50,10,2,10,60,2,52,92,9,2,1,"1,571428571",2,1,"1,551020408","0,1","55,76923077",129,43,1210,"118,5229488","0,01088929176"
"['50', '10', '2', '10', '60']",dg3.tpf,HS,50,10,2,10,60,2,52,92,9,2,1,"1,571428571",2,1,"1,551020408","0,1","55,76923077",129,43,882,"118,5229488","0,00299215317"
